full_name,Pokémon,Sim_Score,#,HP,Attack,Defense,Special,Speed,HP_scale,Attack_scale,Defense_scale,Special_scale,Speed_scale,ip_g,era,whip,k-bb_pct,avg_velocity,ip_g_scale,era_scale,whip_scale,k-bb_pct_scale,avg_velocity_scale,normalized_name
Jakob Junis,Butterfree,64.6,12,60,45,50,80,70,0.4768211920529801,0.1423841059602649,0.26490066225165565,0.6556291390728477,0.5364238410596026,2.1333333333333333,4.73,1.46,20.1,93.8,0.5133928571428571,0.3214285714285714,0.2265625,0.8046875,0.4732142857142857,Jakob Junis
Clay Holmes,Raichu,17.5,26,60,90,55,90,100,0.4768211920529801,0.7549668874172185,0.34105960264900664,0.7582781456953642,0.8807947019867549,0.9444444444444444,2.27,1.16,20.1,96.1,0.13504464285714285,0.9196428571428571,0.6551339285714286,0.8046875,0.8404017857142857,Clay Holmes
Keynan Middleton,Dugtrio,33.2,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,0.927927927927928,3.41,1.25,20.0,95.7,0.11160714285714286,0.6540178571428572,0.5301339285714286,0.7991071428571429,0.7689732142857143,Keynan Middleton
Jason Adam,Cloyster,69.8,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.9603174603174603,2.68,1.04,20.0,94.4,0.171875,0.8616071428571428,0.8761160714285714,0.7991071428571429,0.5569196428571429,Jason Adam
Logan Gilbert,Articuno,63.9,144,90,85,100,125,85,0.8642384105960265,0.7152317880794702,0.8940397350993378,0.9701986754966887,0.6986754966887417,5.916666666666666,3.88,1.04,20.0,95.4,0.9497767857142857,0.5569196428571428,0.8761160714285714,0.7991071428571429,0.7287946428571429,Logan Gilbert
Scott McGough,Magneton,53.0,82,50,60,95,120,70,0.3211920529801324,0.34105960264900664,0.8443708609271523,0.9470198675496688,0.5364238410596026,1.1317829457364341,3.88,1.13,19.9,93.7,0.35044642857142855,0.5569196428571428,0.7120535714285714,0.7946428571428571,0.453125,Scott McGough
Alex Faedo,Tangela,50.7,114,65,55,115,100,60,0.6026490066225165,0.28807947019867547,0.9536423841059603,0.8443708609271523,0.4139072847682119,4.944444444444445,6.98,1.08,19.7,93.0,0.7098214285714286,0.044642857142857095,0.796875,0.7924107142857143,0.34375,Alex Faedo
Yennier Cano,Kabutops,50.2,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,1.1349206349206349,1.51,0.92,19.6,96.0,0.35267857142857145,0.9787946428571429,0.9743303571428571,0.7901785714285714,0.828125,Yennier Cano
Kirby Yates,Dragonair,37.5,148,61,84,65,70,70,0.5331125827814569,0.6854304635761589,0.5033112582781457,0.5596026490066225,0.5364238410596026,1.0090090090090091,3.38,1.23,19.5,93.4,0.25223214285714285,0.6629464285714286,0.5580357142857143,0.7868303571428571,0.39955357142857145,Kirby Yates
Reese Olson,Seadra,62.6,117,55,65,95,95,85,0.38741721854304634,0.4304635761589404,0.8443708609271523,0.7880794701986755,0.6986754966887417,4.366666666666666,4.53,1.10,19.5,94.9,0.6160714285714286,0.3861607142857143,0.7477678571428572,0.7868303571428571,0.6439732142857143,Reese Olson
Joe Musgrove,Lapras,91.3,131,130,85,80,95,60,0.9768211920529801,0.7152317880794702,0.7152317880794702,0.7880794701986755,0.4139072847682119,5.688888888888888,3.16,1.14,19.4,93.1,0.8928571428571429,0.7332589285714286,0.6941964285714286,0.7823660714285714,0.3560267857142857,Joe Musgrove
George Kirby,Mew,77.7,151,100,100,100,100,100,0.9337748344370861,0.8443708609271523,0.8940397350993378,0.8443708609271523,0.8807947019867549,6.298245614035088,3.23,1.04,19.4,95.9,0.9888392857142857,0.7053571428571428,0.8761160714285714,0.7823660714285714,0.8091517857142857,George Kirby
Lucas Erceg,Alakazam,67.0,65,55,50,45,135,120,0.38741721854304634,0.23178807947019867,0.18543046357615894,0.9933774834437086,0.9701986754966887,1.2083333333333333,5.28,1.59,19.3,97.8,0.39620535714285715,0.1941964285714286,0.1049107142857143,0.7779017857142857,0.9441964285714286,Lucas Erceg
Nick Pivetta,Ivysaur,65.7,2,60,62,63,80,60,0.4768211920529801,0.3675496688741722,0.46357615894039733,0.6556291390728477,0.4139072847682119,3.1666666666666665,4.38,1.20,19.3,94.3,0.5524553571428571,0.421875,0.6026785714285714,0.7779017857142857,0.5379464285714286,Nick Pivetta
Taylor Rogers,Cloyster,40.2,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.8596491228070174,3.03,1.07,19.2,93.4,0.029017857142857144,0.7901785714285714,0.8158482142857143,0.7723214285714286,0.39955357142857145,Taylor Rogers
Chris Martin,Cloyster,50.4,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.9583333333333334,1.47,1.01,19.2,95.4,0.16294642857142858,0.9821428571428571,0.9151785714285714,0.7723214285714286,0.7287946428571429,Chris Martin
Will Vest,Cloyster,63.4,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,1.0987654320987654,2.73,1.08,19.2,95.0,0.33482142857142855,0.8482142857142857,0.796875,0.7723214285714286,0.6696428571428571,Will Vest
Bailey Ober,Slowbro,49.9,80,95,75,110,80,30,0.9172185430463576,0.5463576158940397,0.9337748344370861,0.6556291390728477,0.06291390728476821,5.911111111111111,2.74,0.98,19.1,91.3,0.9419642857142857,0.8448660714285714,0.9464285714285714,0.7667410714285714,0.12165178571428571,Bailey Ober
Nick Anderson,Cloyster,60.7,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,1.0095238095238095,3.06,1.10,19.1,94.2,0.2544642857142857,0.7745535714285714,0.7477678571428572,0.7667410714285714,0.5200892857142857,Nick Anderson
Jordan Hicks,Dugtrio,57.7,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,1.0427350427350426,3.76,1.50,19.0,100.5,0.27901785714285715,0.5892857142857143,0.1897321428571429,0.7633928571428571,0.9977678571428571,Jordan Hicks
Dominic Leone,Mr. Mime,55.7,122,40,45,65,100,90,0.17880794701986755,0.1423841059602649,0.5033112582781457,0.8443708609271523,0.7615894039735099,1.0,4.50,1.21,18.9,95.2,0.234375,0.3984375,0.5837053571428572,0.7555803571428571,0.7020089285714286,Dominic Leone
Lance Lynn,Chansey,50.8,113,250,5,5,105,50,1.0,0.006622516556291391,0.006622516556291391,0.890728476821192,0.2847682119205298,5.75,6.18,1.44,18.9,92.4,0.9151785714285714,0.1071428571428571,0.2611607142857143,0.7555803571428571,0.23772321428571427,Lance Lynn
Aaron Nola,Clefable,63.2,36,95,70,73,85,60,0.9172185430463576,0.4966887417218543,0.6225165562913907,0.7152317880794702,0.4139072847682119,6.316666666666666,4.27,1.08,18.9,92.5,0.9921875,0.4508928571428571,0.796875,0.7555803571428571,0.25558035714285715,Aaron Nola
Julian Merryweather,Dugtrio,61.9,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,0.9922480620155039,4.01,1.50,18.9,97.7,0.22321428571428573,0.5133928571428572,0.1897321428571429,0.7555803571428571,0.9386160714285714,Julian Merryweather
Erik Swanson,Cloyster,75.4,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,1.0,2.93,1.04,18.9,93.6,0.234375,0.8102678571428572,0.8761160714285714,0.7555803571428571,0.42857142857142855,Erik Swanson
Dylan Lee,Parasect,54.2,47,60,95,80,80,30,0.4768211920529801,0.804635761589404,0.7152317880794702,0.6556291390728477,0.06291390728476821,1.0166666666666666,3.10,1.23,18.9,91.6,0.25892857142857145,0.7600446428571428,0.5580357142857143,0.7555803571428571,0.1484375,Dylan Lee
Tyler Wells,Slowbro,67.5,80,95,75,110,80,30,0.9172185430463576,0.5463576158940397,0.9337748344370861,0.6556291390728477,0.06291390728476821,5.614035087719299,3.54,0.98,18.8,92.5,0.8816964285714286,0.6283482142857143,0.9464285714285714,0.7477678571428571,0.25558035714285715,Tyler Wells
Garrett Whitlock,Seel,48.7,86,65,45,55,70,45,0.6026490066225165,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.2251655629139073,5.166666666666666,5.23,1.32,18.6,93.6,0.7622767857142857,0.1986607142857143,0.4196428571428571,0.7433035714285714,0.42857142857142855,Garrett Whitlock
Blake Snell,Victreebel,71.6,71,80,105,65,100,70,0.7781456953642384,0.8841059602649006,0.5033112582781457,0.8443708609271523,0.5364238410596026,5.4,2.67,1.28,18.6,95.3,0.8214285714285714,0.8649553571428572,0.4787946428571429,0.7433035714285714,0.7131696428571429,Blake Snell
Phil Maton,Parasect,49.2,47,60,95,80,80,30,0.4768211920529801,0.804635761589404,0.7152317880794702,0.6556291390728477,0.06291390728476821,1.0212765957446808,2.44,1.00,18.6,89.3,0.2611607142857143,0.8950892857142857,0.9274553571428571,0.7433035714285714,0.03794642857142857,Phil Maton
Max Fried,Dragonite,60.6,149,91,134,95,100,80,0.9006622516556292,1.0,0.8443708609271523,0.8443708609271523,0.6490066225165563,5.2,2.08,1.08,18.5,93.7,0.7745535714285714,0.9386160714285714,0.796875,0.7366071428571429,0.453125,Max Fried
Giovanny Gallegos,Seadra,59.2,117,55,65,95,95,85,0.38741721854304634,0.4304635761589404,0.8443708609271523,0.7880794701986755,0.6986754966887417,1.0526315789473684,4.05,1.10,18.5,93.8,0.2935267857142857,0.4977678571428571,0.7477678571428572,0.7366071428571429,0.4732142857142857,Giovanny Gallegos
Pierce Johnson,Abra,71.3,63,25,20,15,105,90,0.023178807947019868,0.023178807947019868,0.013245033112582781,0.890728476821192,0.7615894039735099,0.9206349206349206,6.05,1.78,18.5,96.0,0.10267857142857142,0.1227678571428571,0.0323660714285714,0.7366071428571429,0.828125,Pierce Johnson
Dylan Cease,Venomoth,79.9,49,70,65,60,90,90,0.6788079470198676,0.4304635761589404,0.4304635761589404,0.7582781456953642,0.7615894039735099,5.412698412698413,4.04,1.31,18.4,95.5,0.8258928571428571,0.5011160714285714,0.4375,0.7321428571428571,0.7455357142857143,Dylan Cease
Mitch Keller,Golduck,68.6,55,80,82,78,80,85,0.7781456953642384,0.6556291390728477,0.6655629139072847,0.6556291390728477,0.6986754966887417,6.15,3.73,1.16,18.3,95.5,0.9776785714285714,0.59375,0.6551339285714286,0.7276785714285714,0.7455357142857143,Mitch Keller
Luis Garcia,Ivysaur,62.3,2,60,62,63,80,60,0.4768211920529801,0.3675496688741722,0.46357615894039733,0.6556291390728477,0.4139072847682119,4.5,4.00,1.30,18.3,92.7,0.6361607142857143,0.5189732142857143,0.4520089285714286,0.7276785714285714,0.296875,Luis Garcia
Andrew Abbott,Exeggutor,45.2,103,95,95,85,125,55,0.9172185430463576,0.804635761589404,0.7682119205298014,0.9701986754966887,0.33774834437086093,6.185185185185185,2.10,0.92,18.3,92.8,0.984375,0.9308035714285714,0.9743303571428571,0.7276785714285714,0.3091517857142857,Andrew Abbott
Jimmy Cordero,Starmie,68.7,121,60,75,85,100,115,0.4768211920529801,0.5463576158940397,0.7682119205298014,0.8443708609271523,0.956953642384106,1.053763440860215,3.86,1.07,18.2,97.2,0.29910714285714285,0.5691964285714286,0.8158482142857143,0.7220982142857143,0.9174107142857143,Jimmy Cordero
Nick Sandlin,Cloyster,43.4,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,1.0462962962962963,3.35,0.90,18.2,92.2,0.28348214285714285,0.671875,0.9799107142857143,0.7220982142857143,0.20535714285714285,Nick Sandlin
Bryce Miller,Blastoise,93.6,9,79,83,100,85,78,0.7417218543046358,0.6721854304635762,0.8940397350993378,0.7152317880794702,0.6225165562913907,5.333333333333333,3.50,0.97,18.0,94.9,0.7991071428571429,0.6361607142857143,0.9553571428571429,0.7165178571428571,0.6439732142857143,Bryce Miller
Kutter Crawford,Dewgong,56.4,87,90,70,80,95,70,0.8642384105960265,0.4966887417218543,0.7152317880794702,0.7880794701986755,0.5364238410596026,3.7543859649122804,4.04,1.12,18.0,94.3,0.5825892857142857,0.5011160714285714,0.7265625,0.7165178571428571,0.5379464285714286,Kutter Crawford
Eli Morgan,Parasect,57.3,47,60,95,80,80,30,0.4768211920529801,0.804635761589404,0.7152317880794702,0.6556291390728477,0.06291390728476821,1.099099099099099,2.43,1.20,18.0,92.5,0.33705357142857145,0.8973214285714286,0.6026785714285714,0.7165178571428571,0.25558035714285715,Eli Morgan
Gregory Santos,Rapidash,58.0,78,65,100,70,80,105,0.6026490066225165,0.8443708609271523,0.5860927152317881,0.6556291390728477,0.9238410596026491,1.106060606060606,2.59,1.25,17.9,98.9,0.3392857142857143,0.8772321428571429,0.5301339285714286,0.7087053571428571,0.9810267857142857,Gregory Santos
Caleb Ferguson,Ponyta,27.9,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,0.8861788617886179,2.48,1.24,17.9,95.9,0.052455357142857144,0.8917410714285714,0.5446428571428572,0.7087053571428571,0.8091517857142857,Caleb Ferguson
Griffin Jax,Cloyster,37.7,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.937984496124031,2.90,1.04,17.9,96.2,0.12723214285714285,0.8147321428571428,0.8761160714285714,0.7087053571428571,0.8504464285714286,Griffin Jax
Sean Manaea,Butterfree,91.7,12,60,45,50,80,70,0.4768211920529801,0.1423841059602649,0.26490066225165565,0.6556291390728477,0.5364238410596026,2.869565217391304,5.86,1.41,17.9,93.9,0.5446428571428571,0.1305803571428571,0.2946428571428571,0.7087053571428571,0.4877232142857143,Sean Manaea
Keegan Akin,Tentacool,74.5,72,40,40,35,100,70,0.17880794701986755,0.08940397350993377,0.08940397350993377,0.8443708609271523,0.5364238410596026,0.9861111111111112,6.85,1.77,17.8,93.6,0.20982142857142858,0.0502232142857143,0.0379464285714286,0.6986607142857143,0.42857142857142855,Keegan Akin
Kodai Senga,Golbat,71.9,42,75,80,70,75,90,0.7185430463576159,0.6026490066225165,0.5860927152317881,0.609271523178808,0.7615894039735099,5.5,3.27,1.26,17.8,95.9,0.8526785714285714,0.6986607142857143,0.5078125,0.6986607142857143,0.8091517857142857,Kodai Senga
Yu Darvish,Clefable,66.3,36,95,70,73,85,60,0.9172185430463576,0.4966887417218543,0.6225165562913907,0.7152317880794702,0.4139072847682119,5.705882352941177,4.36,1.26,17.8,94.7,0.8995535714285714,0.4274553571428571,0.5078125,0.6986607142857143,0.609375,Yu Darvish
Tanner Banks,Porygon,63.4,137,65,60,70,75,40,0.6026490066225165,0.34105960264900664,0.5860927152317881,0.609271523178808,0.152317880794702,2.138888888888889,5.61,1.21,17.8,92.5,0.515625,0.1462053571428571,0.5837053571428572,0.6986607142857143,0.25558035714285715,Tanner Banks
Michael King,Dragonair,70.3,148,61,84,65,70,70,0.5331125827814569,0.6854304635761589,0.5033112582781457,0.5596026490066225,0.5364238410596026,1.625,3.29,1.17,17.8,93.7,0.4799107142857143,0.6953125,0.6372767857142857,0.6986607142857143,0.453125,Michael King
Sam Moll,Staryu,39.9,120,30,45,55,70,85,0.052980132450331126,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.6986754966887417,0.8617886178861789,4.58,1.36,17.7,93.6,0.033482142857142856,0.3705357142857143,0.3694196428571429,0.6886160714285714,0.42857142857142855,Sam Moll
Mason Miller,Tauros,62.5,128,75,100,95,70,110,0.7185430463576159,0.8443708609271523,0.8443708609271523,0.5596026490066225,0.9437086092715232,5.333333333333333,3.38,0.98,17.7,98.3,0.7991071428571429,0.6629464285714286,0.9464285714285714,0.6886160714285714,0.9620535714285714,Mason Miller
Justin Steele,Muk,62.5,89,105,105,75,65,50,0.9470198675496688,0.8841059602649006,0.6390728476821192,0.4900662251655629,0.2847682119205298,5.7592592592592595,2.95,1.11,17.7,91.9,0.9196428571428571,0.8046875,0.7354910714285714,0.6886160714285714,0.1796875,Justin Steele
Yusei Kikuchi,Golbat,82.1,42,75,80,70,75,90,0.7185430463576159,0.6026490066225165,0.5860927152317881,0.609271523178808,0.7615894039735099,5.166666666666666,3.92,1.27,17.7,95.3,0.7622767857142857,0.5390625,0.4899553571428571,0.6886160714285714,0.7131696428571429,Yusei Kikuchi
Zack Littell,Butterfree,88.8,12,60,45,50,80,70,0.4768211920529801,0.1423841059602649,0.26490066225165565,0.6556291390728477,0.5364238410596026,1.5111111111111113,5.56,1.54,17.6,94.2,0.46651785714285715,0.1495535714285714,0.1495535714285714,0.6785714285714286,0.5200892857142857,Zack Littell
Julio Urias,Clefable,57.1,36,95,70,73,85,60,0.9172185430463576,0.4966887417218543,0.6225165562913907,0.7152317880794702,0.4139072847682119,5.3809523809523805,5.02,1.17,17.6,92.8,0.8169642857142857,0.2522321428571429,0.6372767857142857,0.6785714285714286,0.3091517857142857,Julio Urias
Hoby Milner,Parasect,27.0,47,60,95,80,80,30,0.4768211920529801,0.804635761589404,0.7152317880794702,0.6556291390728477,0.06291390728476821,0.8863636363636364,2.31,1.08,17.6,87.9,0.05580357142857143,0.9162946428571429,0.796875,0.6785714285714286,0.015625,Hoby Milner
Hector Neris,Cloyster,38.0,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.9469696969696969,1.51,1.06,17.6,92.7,0.140625,0.9787946428571429,0.8303571428571428,0.6785714285714286,0.296875,Hector Neris
MacKenzie Gore,Venomoth,67.2,49,70,65,60,90,90,0.6788079470198676,0.4304635761589404,0.4304635761589404,0.7582781456953642,0.7615894039735099,5.052631578947368,4.59,1.45,17.6,95.1,0.7366071428571429,0.3660714285714286,0.2410714285714286,0.6785714285714286,0.6919642857142857,MacKenzie Gore
German Marquez,Venomoth,41.1,49,70,65,60,90,90,0.6788079470198676,0.4304635761589404,0.4304635761589404,0.7582781456953642,0.7615894039735099,5.0,4.95,1.10,17.5,95.7,0.7176339285714286,0.2633928571428571,0.7477678571428572,0.6696428571428571,0.7689732142857143,German Marquez
Seth Lugo,Seaking,72.9,119,80,92,65,80,68,0.7781456953642384,0.7781456953642384,0.5033112582781457,0.6556291390728477,0.4966887417218543,5.357142857142857,3.72,1.27,17.5,93.5,0.8035714285714286,0.5970982142857143,0.4899553571428571,0.6696428571428571,0.4095982142857143,Seth Lugo
Domingo German,Slowbro,59.5,80,95,75,110,80,30,0.9172185430463576,0.5463576158940397,0.9337748344370861,0.6556291390728477,0.06291390728476821,5.4259259259259265,4.52,1.08,17.5,92.3,0.8370535714285714,0.3895089285714286,0.796875,0.6696428571428571,0.22209821428571427,Domingo German
Kenley Jansen,Ponyta,57.2,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,0.9238095238095239,3.06,1.36,17.4,95.5,0.10491071428571429,0.7745535714285714,0.3694196428571429,0.6651785714285714,0.7455357142857143,Kenley Jansen
Ian Hamilton,Magmar,61.5,126,65,95,57,85,93,0.6026490066225165,0.804635761589404,0.3841059602649007,0.7152317880794702,0.8079470198675497,1.2638888888888888,1.78,1.29,17.3,96.0,0.4174107142857143,0.9620535714285714,0.4665178571428571,0.6584821428571429,0.828125,Ian Hamilton
Peter Strzelecki,Gloom,59.3,44,60,65,70,85,40,0.4768211920529801,0.4304635761589404,0.5860927152317881,0.7152317880794702,0.152317880794702,0.9907407407407407,4.54,1.18,17.3,92.1,0.21875,0.3828125,0.6294642857142857,0.6584821428571429,0.1953125,Peter Strzelecki
Griffin Canning,Dewgong,63.7,87,90,70,80,95,70,0.8642384105960265,0.4966887417218543,0.7152317880794702,0.7880794701986755,0.5364238410596026,5.311111111111112,4.52,1.23,17.3,94.7,0.7924107142857143,0.3895089285714286,0.5580357142857143,0.6584821428571429,0.609375,Griffin Canning
Chasen Shreve,Oddish,57.8,43,45,50,55,75,30,0.25496688741721857,0.23178807947019867,0.34105960264900664,0.609271523178808,0.06291390728476821,0.8861788617886179,4.46,1.32,17.3,90.4,0.052455357142857144,0.40625,0.4196428571428571,0.6584821428571429,0.07142857142857142,Chasen Shreve
Pete Fairbanks,Kabutops,11.9,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,0.9027777777777778,2.08,1.02,17.3,98.5,0.07142857142857142,0.9386160714285714,0.9040178571428571,0.6584821428571429,0.96875,Pete Fairbanks
Chris Devenski,Ivysaur,63.4,2,60,62,63,80,60,0.4768211920529801,0.3675496688741722,0.46357615894039733,0.6556291390728477,0.4139072847682119,1.160919540229885,5.08,1.19,17.2,94.2,0.36607142857142855,0.2377232142857143,0.6183035714285714,0.6517857142857143,0.5200892857142857,Chris Devenski
Carlos Estevez,Dodrio,41.8,85,60,110,70,60,100,0.4768211920529801,0.9238410596026491,0.5860927152317881,0.423841059602649,0.8807947019867549,0.975,2.08,1.26,17.1,97.1,0.19642857142857142,0.9386160714285714,0.5078125,0.6462053571428571,0.9107142857142857,Carlos Estevez
Matt Moore,Cloyster,81.7,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,1.1153846153846154,2.17,0.90,17.1,93.8,0.34598214285714285,0.9263392857142857,0.9799107142857143,0.6462053571428571,0.4732142857142857,Matt Moore
Cristopher Sanchez,Vileplume,54.7,45,75,80,85,100,50,0.7185430463576159,0.6026490066225165,0.7682119205298014,0.8443708609271523,0.2847682119205298,5.047619047619048,3.06,1.05,17.1,91.8,0.7321428571428571,0.7745535714285714,0.8515625,0.6462053571428571,0.16741071428571427,Cristopher Sanchez
Lucas Giolito,Clefable,91.4,36,95,70,73,85,60,0.9172185430463576,0.4966887417218543,0.6225165562913907,0.7152317880794702,0.4139072847682119,5.8,3.96,1.20,17.1,93.0,0.9285714285714286,0.5267857142857143,0.6026785714285714,0.6462053571428571,0.34375,Lucas Giolito
Freddy Peralta,Venomoth,56.1,49,70,65,60,90,90,0.6788079470198676,0.4304635761589404,0.4304635761589404,0.7582781456953642,0.7615894039735099,5.421052631578948,4.72,1.28,17.0,94.5,0.8337053571428571,0.3270089285714286,0.4787946428571429,0.640625,0.5758928571428571,Freddy Peralta
Scott Barlow,Bulbasaur,77.1,1,45,49,49,65,45,0.25496688741721857,0.2052980132450331,0.23178807947019867,0.4900662251655629,0.2251655629139073,1.0294117647058822,4.89,1.43,16.9,92.7,0.2700892857142857,0.2790178571428571,0.2790178571428571,0.6305803571428571,0.296875,Scott Barlow
Aaron Bummer,Staryu,73.0,120,30,45,55,70,85,0.052980132450331126,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.6986754966887417,0.8803418803418804,6.82,1.46,16.9,94.5,0.049107142857142856,0.0535714285714286,0.2265625,0.6305803571428571,0.5758928571428571,Aaron Bummer
Dylan Floro,Vulpix,56.8,37,38,41,40,65,65,0.12582781456953643,0.10596026490066225,0.13245033112582782,0.4900662251655629,0.46688741721854304,0.9047619047619048,4.74,1.53,16.9,93.0,0.07589285714285714,0.3180803571428571,0.1629464285714286,0.6305803571428571,0.34375,Dylan Floro
Trevor Gott,Vulpix,72.5,37,38,41,40,65,65,0.12582781456953643,0.10596026490066225,0.13245033112582782,0.4900662251655629,0.46688741721854304,0.9099099099099098,5.08,1.51,16.9,93.6,0.08705357142857142,0.2377232142857143,0.1796875,0.6305803571428571,0.42857142857142855,Trevor Gott
Kyle Bradish,Nidoking,82.2,34,81,92,77,75,85,0.8145695364238411,0.7781456953642384,0.6556291390728477,0.609271523178808,0.6986754966887417,5.407407407407407,3.05,1.13,16.9,94.4,0.8236607142857143,0.78125,0.7120535714285714,0.6305803571428571,0.5569196428571429,Kyle Bradish
JP Sears,Clefable,61.3,36,95,70,73,85,60,0.9172185430463576,0.4966887417218543,0.6225165562913907,0.7152317880794702,0.4139072847682119,5.583333333333334,4.19,1.05,16.9,92.9,0.8727678571428571,0.4732142857142857,0.8515625,0.6305803571428571,0.3247767857142857,JP Sears
Jason Foley,Kabutops,42.3,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,1.007936507936508,2.13,1.06,16.9,97.1,0.25,0.9285714285714286,0.8303571428571428,0.6305803571428571,0.9107142857142857,Jason Foley
Corbin Burnes,Nidoqueen,80.0,31,90,82,87,75,76,0.8642384105960265,0.6556291390728477,0.7880794701986755,0.609271523178808,0.6125827814569537,6.066666666666666,3.49,1.06,16.9,95.4,0.9709821428571429,0.6395089285714286,0.8303571428571428,0.6305803571428571,0.7287946428571429,Corbin Burnes
Jose Cisnero,Dugtrio,63.1,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,0.9024390243902439,3.89,1.32,16.8,95.8,0.06919642857142858,0.5479910714285714,0.4196428571428571,0.6205357142857143,0.7868303571428571,Jose Cisnero
Ben Lively,Porygon,62.2,137,65,60,70,75,40,0.6026490066225165,0.34105960264900664,0.5860927152317881,0.609271523178808,0.152317880794702,5.027777777777778,3.88,1.21,16.6,90.6,0.7276785714285714,0.5569196428571428,0.5837053571428572,0.6183035714285714,0.07924107142857142,Ben Lively
Shane McClanahan,Arcanine,84.3,59,90,110,80,80,95,0.8642384105960265,0.9238410596026491,0.7152317880794702,0.6556291390728477,0.8278145695364238,5.578947368421052,2.89,1.16,16.5,96.7,0.8683035714285714,0.8169642857142857,0.6551339285714286,0.6138392857142857,0.8883928571428571,Shane McClanahan
Jose Cuas,Bellsprout,65.4,69,50,75,35,70,40,0.3211920529801324,0.5463576158940397,0.08940397350993377,0.5596026490066225,0.152317880794702,0.934959349593496,3.99,1.54,16.5,92.5,0.11830357142857142,0.5223214285714286,0.1495535714285714,0.6138392857142857,0.25558035714285715,Jose Cuas
Nate Pearson,Electrode,85.9,101,60,50,70,80,140,0.4768211920529801,0.23178807947019867,0.5860927152317881,0.6556291390728477,1.0,1.2413793103448276,4.75,1.17,16.5,98.0,0.40848214285714285,0.3136160714285714,0.6372767857142857,0.6138392857142857,0.9508928571428571,Nate Pearson
Grant Anderson,Ivysaur,75.9,2,60,62,63,80,60,0.4768211920529801,0.3675496688741722,0.46357615894039733,0.6556291390728477,0.4139072847682119,1.456140350877193,5.20,1.30,16.4,92.9,0.4575892857142857,0.2109375,0.4520089285714286,0.6082589285714286,0.3247767857142857,Grant Anderson
Jose Berrios,Lapras,73.1,131,130,85,80,95,60,0.9768211920529801,0.7152317880794702,0.7152317880794702,0.7880794701986755,0.4139072847682119,5.966666666666667,3.39,1.16,16.4,93.7,0.9642857142857143,0.6584821428571428,0.6551339285714286,0.6082589285714286,0.453125,Jose Berrios
Reynaldo Lopez,Dugtrio,68.4,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,0.9523809523809523,4.50,1.38,16.3,98.3,0.1484375,0.3984375,0.3381696428571429,0.6037946428571429,0.9620535714285714,Reynaldo Lopez
Tommy Kahnle,Cloyster,50.9,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.9523809523809523,2.25,1.05,16.3,95.1,0.1484375,0.921875,0.8515625,0.6037946428571429,0.6919642857142857,Tommy Kahnle
Bobby Miller,Pidgeot,66.2,18,83,80,75,70,91,0.8211920529801324,0.6026490066225165,0.6390728476821192,0.5596026490066225,0.8013245033112583,5.466666666666667,4.28,1.19,16.2,98.7,0.8448660714285714,0.4486607142857143,0.6183035714285714,0.5982142857142857,0.9765625,Bobby Miller
